bin_lo,bin_hi,h,acc,mcc,auc,brier,ece,pos_rate,n
0.0,0.17500202357769012,1,0.4875,-0.04243357223131793,0.4757315651751048,0.315684184772594,0.22874759441345102,0.49027777777777776,1440
0.0,0.17500202357769012,2,0.4953664700926706,-0.012746516719147338,0.4966139441868921,0.28718963642595613,0.16578710521080958,0.4877843302443134,1187
0.0,0.17500202357769012,3,0.4967197750702905,-0.0038831545410429207,0.4952985772657904,0.30686987076031136,0.20191868993033846,0.4854732895970009,1067
0.0,0.17500202357769012,4,0.5219164118246687,0.04497959259639107,0.5258019699843599,0.28278620578368285,0.15282420557330265,0.5137614678899083,981
0.0,0.17500202357769012,5,0.5183585313174947,0.03795659301396926,0.5281370117648158,0.28809288617735274,0.16411039683782772,0.48272138228941686,926
0.0,0.17500202357769012,6,0.5377574370709383,0.07237687725230864,0.5411688883299799,0.2868462059207267,0.1736876682231301,0.4874141876430206,874
0.0,0.17500202357769012,7,nan,nan,nan,nan,nan,nan,0
0.0,0.17500202357769012,24,0.49747474747474746,0.009848610584674013,0.5570863630565123,0.2986718366842613,0.22359950089770736,0.5075757575757576,396
0.17500202357769012,0.4299929440021515,1,0.5320417287630402,0.03804218054399274,0.5098726994138294,0.3098748987659856,0.22293489509096975,0.47391952309985097,1342
0.17500202357769012,0.4299929440021515,2,0.4953664700926706,-0.010292761970421373,0.4824949892403518,0.28536029466437096,0.15630462394733835,0.5004212299915753,1187
0.17500202357769012,0.4299929440021515,3,0.48586572438162545,-0.03363653365318328,0.4785236031129377,0.29721782955168613,0.18170916309165555,0.48939929328621906,1132
0.17500202357769012,0.4299929440021515,4,0.5,0.015302013974217892,0.5051941985140366,0.2814548594701352,0.16039282149420336,0.525,1040
0.17500202357769012,0.4299929440021515,5,0.4797979797979798,-0.031218067549145297,0.479013345108429,0.29065491648687397,0.17161579111007727,0.5212121212121212,990
0.17500202357769012,0.4299929440021515,6,0.473,-0.04130377055277876,0.46597590477258527,0.32652260346728024,0.24867623162269592,0.518,1000
0.17500202357769012,0.4299929440021515,7,nan,nan,nan,nan,nan,nan,0
0.17500202357769012,0.4299929440021515,24,0.5017543859649123,0.018945553097724575,0.5175508796986001,0.31276047884200425,0.2290089435221856,0.5035087719298246,570
0.4299929440021515,0.8649901747703552,1,0.54614733276884,0.0458361103337558,0.543469847504621,0.3125873719908037,0.25251681509661933,0.45808636748518206,1181
0.4299929440021515,0.8649901747703552,2,0.5165562913907285,0.02408334552644081,0.494065054028852,0.2842813432328927,0.15570620876669095,0.48841059602649006,1208
0.4299929440021515,0.8649901747703552,3,0.4910941475826972,-0.023346559067061103,0.4739085143363606,0.2947729537709627,0.17896820140324782,0.49872773536895676,1179
0.4299929440021515,0.8649901747703552,4,0.48010160880609654,-0.04070542275434915,0.45306539235989607,0.2924199462935901,0.17098426181037582,0.506350550381033,1181
0.4299929440021515,0.8649901747703552,5,0.5013215859030837,0.011622689825645842,0.4937639751552795,0.28389500004984747,0.14731442930939964,0.5066079295154186,1135
0.4299929440021515,0.8649901747703552,6,0.4711111111111111,0.008878057633884471,0.5023180195856778,0.34043275398634343,0.2854943912625313,0.5342222222222223,1125
0.4299929440021515,0.8649901747703552,7,nan,nan,nan,nan,nan,nan,0
0.4299929440021515,0.8649901747703552,24,0.4583901773533424,-0.008772248734702625,0.4864609571788413,0.3549388248776641,0.30846639421716393,0.5416098226466576,733
0.8649901747703552,1.7949975728988647,1,0.5206991720331187,0.024791979118032586,0.4687156747081079,0.3511354631984458,0.2995767342860587,0.48114075436982523,1087
0.8649901747703552,1.7949975728988647,2,0.5111876075731497,0.01289003472068107,0.501529160739687,0.2956878802330573,0.19359433205346233,0.4905335628227194,1162
0.8649901747703552,1.7949975728988647,3,0.49535080304311074,-0.029487704293996303,0.49923965675933707,0.3018021797751009,0.21182365443428394,0.49535080304311074,1183
0.8649901747703552,1.7949975728988647,4,0.49877750611246946,-0.02123778815686993,0.5146893916444785,0.2834048568133926,0.1741521105370632,0.4938875305623472,1227
0.8649901747703552,1.7949975728988647,5,0.48452768729641693,-0.007278741482064491,0.5129768559705753,0.29087393646270004,0.1907690814620412,0.5171009771986971,1228
0.8649901747703552,1.7949975728988647,6,0.49958915365653245,0.02338200151391219,0.5180602819640253,0.33515499858176095,0.2827048847297223,0.5028759244042728,1217
0.8649901747703552,1.7949975728988647,7,nan,nan,nan,nan,nan,nan,0
0.8649901747703552,1.7949975728988647,24,0.4582043343653251,0.05994969260114656,0.5075286570526877,0.3646960684841146,0.33576270699562544,0.5479876160990712,969
1.7949975728988647,inf,1,0.5431578947368421,0.019618557586877135,0.5102823345608749,0.3311386306214142,0.2715109350728361,0.45789473684210524,950
1.7949975728988647,inf,2,0.5354581673306773,0.05334313160039613,0.5141633174916079,0.2989936177945461,0.1965420777816696,0.47330677290836654,1255
1.7949975728988647,inf,3,0.547287899860918,0.03332273580729427,0.49098885671667986,0.30053201098967386,0.19855663565315196,0.45549374130737136,1438
1.7949975728988647,inf,4,0.5194143857415658,0.036383002220198274,0.505748179621491,0.2949121633885795,0.18419189426044907,0.4875875238701464,1571
1.7949975728988647,inf,5,0.5229517722254503,0.045202154138431795,0.5136697260107325,0.2965974636362648,0.1932461225621961,0.4851830331202789,1721
1.7949975728988647,inf,6,0.5168161434977578,0.053915741839622465,0.5209102624548169,0.33636997939880015,0.2858213773665474,0.4904708520179372,1784
1.7949975728988647,inf,7,nan,nan,nan,nan,nan,nan,0
1.7949975728988647,inf,24,0.4660433070866142,0.01591195405316935,0.5177729283581014,0.3728602649416758,0.34625637658329056,0.5359251968503937,2032
